Version,TestID,TestName,Result,Status,ST,MC,BC,HD,ED,CMC,TM,IBC
16,C_19_M_1,org.apache.commons.math3.random.SynchronizedRandomGeneratorTest::testAdapter,0,New,22,35,0.514285714,0.014641126,6004,0,0,0.514285714
16,C_20_M_1,org.apache.commons.math3.special.GammaTest::testLogGammaSum,0,New,13,9,0.777777778,0.009998592,4753,0,0,0.777777778
16,C_20_M_2,org.apache.commons.math3.special.GammaTest::testLogGammaSumPrecondition1,0,New,2,6,0.666666667,0.004020879,4701,0,0,0.666666667
16,C_20_M_3,org.apache.commons.math3.special.GammaTest::testLogGammaSumPrecondition2,0,New,2,6,0.666666667,0.004020879,4701,0,0,0.666666667
16,C_20_M_4,org.apache.commons.math3.special.GammaTest::testLogGammaSumPrecondition3,0,New,2,6,0.666666667,0.004020879,4701,0,0,0.666666667
16,C_20_M_5,org.apache.commons.math3.special.GammaTest::testLogGammaSumPrecondition4,0,New,2,6,0.666666667,0.004020879,4701,0,0,0.666666667
16,C_20_M_6,org.apache.commons.math3.special.GammaTest::testLogGammaMinusLogGammaSum,0,New,13,7,0.714285714,0.010077225,4715,0,0,0.714285714
16,C_20_M_7,org.apache.commons.math3.special.GammaTest::testLogGammaMinusLogGammaSumPrecondition1,0,New,2,6,0.5,0.003924882,4701,0,0,0.5
16,C_20_M_8,org.apache.commons.math3.special.GammaTest::testLogGammaMinusLogGammaSumPrecondition2,0,New,2,6,0.5,0.003924882,4701,0,0,0.5
16,C_21_M_1,org.apache.commons.math3.special.BetaTest::testBcorr,0,New,13,6,0.666666667,0.007313697,4701,0,0,0.666666667
16,C_21_M_2,org.apache.commons.math3.special.BetaTest::testBcorrPrecondition1,0,New,2,6,0.5,0.003924882,4701,0,0,0.5
16,C_21_M_3,org.apache.commons.math3.special.BetaTest::testBcorrPrecondition2,0,New,2,6,0.5,0.003924882,4701,0,0,0.5
16,C_22_M_1,org.apache.commons.math3.stat.FrequencyTest::testIncrement,0,New,8,7,0.428571429,0.003890324,4715,0,0,0.428571429
16,C_22_M_2,org.apache.commons.math3.stat.FrequencyTest::testMerge,0,New,21,12,0.5,0.003858268,4832,0.25,0,0.5
16,C_22_M_3,org.apache.commons.math3.stat.FrequencyTest::testMergeCollection,0,New,18,12,0.416666667,0.003482738,4832,0.166666667,0,0.416666667
16,C_23_M_1,org.apache.commons.math3.stat.clustering.DBSCANClustererTest::testCluster,0,New,25,18,0.222222222,0.006445824,5043,0.222222222,0,0.222222222
16,C_23_M_2,org.apache.commons.math3.stat.clustering.DBSCANClustererTest::testSingleLink,0,New,7,17,0.470588235,0.008362935,5002,0.117647059,0,0.470588235
16,C_23_M_3,org.apache.commons.math3.stat.clustering.DBSCANClustererTest::testGetEps,0,New,3,3,0,0,4681,0.333333333,0,0
16,C_23_M_4,org.apache.commons.math3.stat.clustering.DBSCANClustererTest::testGetMinPts,0,New,3,3,0,0,4681,0.333333333,0,0
16,C_23_M_5,org.apache.commons.math3.stat.clustering.DBSCANClustererTest::testNegativeEps,0,New,2,6,0.5,0.003924882,4701,0,0,0.5
16,C_23_M_6,org.apache.commons.math3.stat.clustering.DBSCANClustererTest::testNegativeMinPts,0,New,2,6,0.5,0.003924882,4701,0,0,0.5
16,C_23_M_7,org.apache.commons.math3.stat.clustering.DBSCANClustererTest::testNullDataset,0,New,3,8,0.5,0.007284717,4732,0,0,0.5
16,C_24_M_1,org.apache.commons.math3.stat.clustering.EuclideanDoublePointTest::testArrayIsReference,0,New,3,3,0,0,4681,0.333333333,0,0
16,C_24_M_2,org.apache.commons.math3.stat.clustering.EuclideanDoublePointTest::testDistance,0,New,6,6,0.166666667,0.004706569,4701,0.333333333,0,0.166666667
16,C_24_M_3,org.apache.commons.math3.stat.clustering.EuclideanDoublePointTest::testCentroid,0,New,9,4,0,0,4686,0.25,0,0
16,C_24_M_4,org.apache.commons.math3.stat.clustering.EuclideanDoublePointTest::testSerial,0,New,3,4,0,0,4686,0.25,0,0
16,C_25_M_1,org.apache.commons.math3.stat.inference.TestUtilsTest::testGTestGoodnesOfFit,0,New,7,55,0.690909091,0.02763438,7855,0,0,0.690909091
16,C_25_M_2,org.apache.commons.math3.stat.inference.TestUtilsTest::testGTestIndependance,0,New,8,53,0.716981132,0.028328495,7645,0,0,0.716981132
16,C_25_M_3,org.apache.commons.math3.stat.inference.TestUtilsTest::testRootLogLikelihood,0,New,12,19,0.578947368,0.017651676,5084,0,0,0.578947368
16,C_26_M_1,org.apache.commons.math3.stat.inference.GTestTest::testGTestGoodnesOfFit1,0,New,7,31,0.64516129,0.020525516,5736,0,0,0.64516129
16,C_26_M_2,org.apache.commons.math3.stat.inference.GTestTest::testGTestGoodnesOfFit2,0,New,7,39,0.717948718,0.023777249,6317,0,0,0.717948718
16,C_26_M_3,org.apache.commons.math3.stat.inference.GTestTest::testGTestGoodnesOfFit3,0,New,7,40,0.7,0.023428951,6401,0,0,0.7
16,C_26_M_4,org.apache.commons.math3.stat.inference.GTestTest::testGTestIndependance1,0,New,8,40,0.7,0.023428951,6401,0,0,0.7
16,C_26_M_5,org.apache.commons.math3.stat.inference.GTestTest::testGTestIndependance2,0,New,8,40,0.7,0.023428951,6401,0,0,0.7
16,C_26_M_6,org.apache.commons.math3.stat.inference.GTestTest::testGTestIndependance3,0,New,8,32,0.625,0.020183578,5799,0,0,0.625
16,C_26_M_7,org.apache.commons.math3.stat.inference.GTestTest::testGTestSetsComparisonBadCounts,0,New,22,26,0.615384615,0.015712099,5441,0,0,0.615384615
16,C_26_M_8,org.apache.commons.math3.stat.inference.GTestTest::testUnmatchedArrays,0,New,14,25,0.64,0.016007853,5386,0,0,0.64
16,C_26_M_9,org.apache.commons.math3.stat.inference.GTestTest::testNegativeObservedCounts,0,New,14,27,0.592592593,0.015427989,5498,0,0,0.592592593
16,C_26_M_10,org.apache.commons.math3.stat.inference.GTestTest::testZeroExpectedCounts,0,New,8,24,0.708333333,0.016399627,5332,0,0,0.708333333
16,C_26_M_11,org.apache.commons.math3.stat.inference.GTestTest::testBadAlpha,0,New,14,8,0.375,0.003613528,4732,0,0,0.375
16,C_26_M_12,org.apache.commons.math3.stat.inference.GTestTest::testScaling,0,New,8,30,0.666666667,0.020879952,5675,0,0,0.666666667
16,C_26_M_13,org.apache.commons.math3.stat.inference.GTestTest::testRootLogLikelihood,0,New,12,8,0.125,0.004432225,4732,0,0,0.125
16,C_27_M_1,org.apache.commons.math3.stat.ranking.NaturalRankingTest::testDefault,0,Modified,25,24,0.458333333,0.005145033,5332,0.041666667,0,0.458333333
16,C_27_M_2,org.apache.commons.math3.stat.ranking.NaturalRankingTest::testNaNsMaximalTiesMinimum,0,Modified,20,18,0.555555556,0.004623094,5043,0.055555556,0,0.555555556
16,C_27_M_3,org.apache.commons.math3.stat.ranking.NaturalRankingTest::testNaNsFailed,0,New,4,10,0.7,0.004449911,4778,0.1,0,0.7
16,C_27_M_4,org.apache.commons.math3.stat.ranking.NaturalRankingTest::testNoNaNsFailed,0,New,5,14,0.571428571,0.003318397,4897,0.071428571,0,0.571428571
16,C_28_M_1,org.apache.commons.math3.util.MathArraysTest::testCheckRectangular,0,New,17,8,0.5,0.007284717,4732,0,0,0.5
16,C_28_M_2,org.apache.commons.math3.util.MathArraysTest::testCheckPositive,0,New,17,6,0.666666667,0.004020879,4701,0,0,0.666666667
16,C_28_M_3,org.apache.commons.math3.util.MathArraysTest::testCheckNonNegative,0,New,17,6,0.5,0.003924882,4701,0,0,0.5
16,C_28_M_4,org.apache.commons.math3.util.MathArraysTest::testCheckNonNegative2D,0,New,17,6,0.5,0.003924882,4701,0,0,0.5
16,C_29_M_1,org.apache.commons.math3.util.ResizableDoubleArrayTest::testConstructors,0,Modified,62,33,0.212121212,0.004287633,5865,0.242424242,0,0.212121212
16,C_29_M_2,org.apache.commons.math3.util.ResizableDoubleArrayTest::testSetElementArbitraryExpansion1,0,New,10,10,0.3,4.14E-04,4778,0.1,0,0.3
16,C_29_M_3,org.apache.commons.math3.util.ResizableDoubleArrayTest::testSetElementArbitraryExpansion2,0,New,27,15,0.333333333,0.00205602,4932,0.2,0,0.333333333
16,C_29_M_4,org.apache.commons.math3.util.ResizableDoubleArrayTest::testAdd1000,0,Modified,3,13,0.461538462,0.003342864,4864,0.153846154,0,0.461538462
16,C_29_M_5,org.apache.commons.math3.util.ResizableDoubleArrayTest::testAddElements,0,Modified,19,12,0.166666667,2.62E-04,4832,0.25,0,0.166666667
16,C_29_M_6,org.apache.commons.math3.util.ResizableDoubleArrayTest::testAddElementRolling,0,Modified,48,42,0.547619048,0.013728542,6579,0.071428571,0,0.547619048
16,C_29_M_7,org.apache.commons.math3.util.ResizableDoubleArrayTest::testGetArrayRef,0,New,9,10,0.1,1.33E-04,4778,0.3,0,0.1
16,C_30_M_1,org.apache.commons.math3.util.FastMathTest::testMath905LargePositive,1,New,17,56,0.982142857,0.020210159,7960,0,0,0.982142857
16,C_30_M_2,org.apache.commons.math3.util.FastMathTest::testMath905LargeNegative,1,New,17,24,0.958333333,0.014499075,5332,0,0,0.958333333
17,C_1_M_1,org.apache.commons.math3.dfp.DfpTest::testMultiply,1,Modified,41,52,0.923076923,0.008961814,7488,0,0,0.923076923
17,C_2_M_1,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest::testGetCovarianceMatrix,0,Modified,11,80,0.8,0.030768185,10577,0.0125,0,0.8
17,C_2_M_2,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest::testSampling,0,Modified,25,119,0.789915966,0.031693048,15279,0.050420168,0,0.789915966
17,C_3_M_1,org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest::testNonUnitWeightSum,0,New,8,73,0.726027397,0.028420483,9761,0.01369863,0,0.726027397
17,C_3_M_2,org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest::testWeightSumOverFlow,0,New,5,77,0.74025974,0.029274132,10225,0.012987013,0,0.74025974
17,C_3_M_3,org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest::testPreconditionPositiveWeights,0,New,5,76,0.736842105,0.029115077,10109,0.013157895,0,0.736842105
17,C_3_M_4,org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest::testDensities,0,New,10,86,0.709302326,0.028967881,11291,0.034883721,0,0.709302326
17,C_3_M_5,org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest::testSampling,0,New,14,94,0.712765957,0.030580812,12254,0.053191489,0,0.712765957
17,C_4_M_1,org.apache.commons.math3.geometry.euclidean.twod.SegmentTest::testDistance,0,New,8,26,0.884615385,0.013673627,5389,0.038461538,0,0.884615385
17,C_5_M_1,org.apache.commons.math3.geometry.euclidean.twod.LineTest::testDistance,0,New,4,26,0.884615385,0.016890284,5389,0.038461538,0,0.884615385
17,C_6_M_1,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testInitOutofbounds1,0,Modified,6,40,0.45,0.009110281,6349,0.1,0,0.45
17,C_6_M_2,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testInitOutofbounds2,0,Modified,6,39,0.435897436,0.008516972,6265,0.102564103,0,0.435897436
17,C_6_M_3,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testBoundariesDimensionMismatch,0,Modified,6,39,0.435897436,0.008516972,6265,0.102564103,0,0.435897436
17,C_6_M_4,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testInputSigmaDimensionMismatch,0,Modified,6,42,0.523809524,0.009380184,6527,0.214285714,0,0.523809524
17,C_6_M_5,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testCigarWithBoundaries,0,New,7,166,0.855421687,0.033666462,21009,0.102409639,0,0.855421687
17,C_6_M_6,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testConstrainedRosen,0,Modified,7,178,0.865168539,0.035200604,22483,0.095505618,0,0.865168539
17,C_7_M_1,org.apache.commons.math3.random.EmpiricalDistributionTest::testLoad,0,Modified,6,4,0.5,0.002217944,4634,0,0,0.5
21,C_1_M_1,org.apache.commons.math3.analysis.FunctionUtilsTest::testComposeDifferentiable,0,Modified,16,55,0.2,0.005275361,7253,0,0,0.2
21,C_1_M_2,org.apache.commons.math3.analysis.FunctionUtilsTest::testAddDifferentiable,0,Modified,7,45,0.244444444,0.006580207,6274,0,0,0.244444444
21,C_1_M_3,org.apache.commons.math3.analysis.FunctionUtilsTest::testMultiplyDifferentiable,0,Modified,11,52,0.211538462,0.008843824,6947,0,0,0.211538462
21,C_2_M_1,org.apache.commons.math3.analysis.differentiation.JacobianFunctionTest::testSphere,0,New,14,50,0.3,0.009863755,6746,0.02,0,0.3
21,C_3_M_1,org.apache.commons.math3.analysis.differentiation.GradientFunctionTest::test2DDistance,0,New,9,38,0.105263158,0.005987834,5666,0.026315789,0,0.105263158
21,C_3_M_2,org.apache.commons.math3.analysis.differentiation.GradientFunctionTest::test3DDistance,0,New,11,47,0.127659574,0.005917259,6458,0.021276596,0,0.127659574
21,C_4_M_1,org.apache.commons.math3.analysis.function.LogitTest::testValueWithInverseFunction,0,Modified,13,26,0.230769231,0.007691116,4872,0,0,0.230769231
21,C_4_M_2,org.apache.commons.math3.analysis.function.LogitTest::testDerivativesWithInverseFunction,0,Modified,41,41,0.243902439,0.010005953,5919,0,0,0.243902439
21,C_5_M_1,org.apache.commons.math3.analysis.function.GaussianTest::testDerivatives,0,Modified,9,18,0.111111111,0.00405561,4474,0,0,0.111111111
21,C_6_M_1,org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest::testZero,0,Modified,9,41,0.097560976,0.004466622,5919,0.073170732,0,0.097560976
21,C_6_M_2,org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest::testQuadratic,0,Modified,11,41,0.097560976,0.004466622,5919,0.073170732,0,0.097560976
21,C_6_M_3,org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest::testMixedDerivatives,0,Modified,14,42,0.095238095,0.004409218,6006,0.095238095,0,0.095238095
21,C_6_M_4,org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest::testRandomPolynomialsFirstDerivative,0,Modified,36,46,0.086956522,0.004194972,6365,0.065217391,0,0.086956522
21,C_6_M_5,org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest::testSine,0,Modified,11,39,0.256410256,0.007017041,5748,0.051282051,0,0.256410256
21,C_6_M_6,org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest::testSquareRoot,0,Modified,10,30,0.033333333,0.00252768,5106,0.066666667,0,0.033333333
21,C_6_M_7,org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest::testWikipedia,0,Modified,14,42,0.095238095,0.004409218,6006,0.071428571,0,0.095238095
21,C_6_M_8,org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest::testOnePointParabola,0,Modified,9,42,0.095238095,0.004409218,6006,0.071428571,0,0.095238095
21,C_7_M_1,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonFormTest::testDerivative,0,New,12,23,0,0,4710,0.043478261,0,0
21,C_8_M_1,org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolverTest::testSinZero,0,Modified,9,46,0.5,0.016113088,6365,0.043478261,0,0.5
21,C_8_M_2,org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolverTest::testQuinticZero,0,Modified,26,37,0.324324324,0.010352181,5587,0.054054054,0,0.324324324
21,C_9_M_1,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testDecomposition3x3,0,New,9,47,0.765957447,0.021674518,6458,0,0,0.765957447
21,C_9_M_2,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testFullRank,1,New,8,40,0.875,0.023447114,5832,0,0,0.875
21,C_9_M_3,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testMath789,1,New,13,40,0.875,0.023447114,5832,0,0,0.875
21,C_10_M_1,org.apache.commons.math3.random.CorrelatedRandomVectorGeneratorTest::testMath226,0,Modified,22,45,0.8,0.022718476,6274,0,0,0.8
21,C_10_M_2,org.apache.commons.math3.random.CorrelatedRandomVectorGeneratorTest::testSampleWithZeroCovariance,0,New,7,61,0.590163934,0.019298269,7870,0,0,0.590163934
23,C_1_M_1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testKeepInitIfBest,1,New,15,52,0.903846154,0.019929426,6791,0,0,0.903846154
24,C_1_M_1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testLog10Definition,0,New,13,32,0.15625,0.003595991,5068,0.0625,0,0.15625
24,C_1_M_2,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testLog10Power,0,New,12,31,0.258064516,0.00672035,5006,0.064516129,0,0.258064516
24,C_1_M_3,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testComposeMismatchedDimensions,0,New,2,12,0.333333333,0.003911944,4112,0.083333333,0,0.333333333
24,C_1_M_4,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testCompose,0,New,26,41,0.073170732,0.001949573,5744,0.024390244,0,0.073170732
24,C_2_M_1,org.apache.commons.math3.analysis.function.LogitTest::testDerivative,0,Modified,6,18,0.111111111,0.003836847,4323,0.055555556,0,0.111111111
24,C_2_M_2,org.apache.commons.math3.analysis.function.LogitTest::testDerivativeLargeArguments,0,Modified,11,11,0.363636364,0.00337354,4084,0,0,0.363636364
24,C_2_M_3,org.apache.commons.math3.analysis.function.LogitTest::testDerivativesHighOrder,0,New,8,18,0.111111111,0.003836847,4323,0.055555556,0,0.111111111
24,C_2_M_4,org.apache.commons.math3.analysis.function.LogitTest::testValueWithInverseFunction,0,Modified,13,26,0.153846154,0.006674508,4716,0.038461538,0,0.153846154
24,C_2_M_5,org.apache.commons.math3.analysis.function.LogitTest::testDerivativesWithInverseFunction,0,New,41,32,0.1875,0.009731574,5068,0.03125,0,0.1875
24,C_3_M_1,org.apache.commons.math3.analysis.function.SigmoidTest::testDerivative,0,Modified,4,18,0.111111111,0.003871734,4323,0.055555556,0,0.111111111
24,C_3_M_2,org.apache.commons.math3.analysis.function.SigmoidTest::testDerivativesHighOrder,0,New,8,18,0.111111111,0.003871734,4323,0.055555556,0,0.111111111
24,C_3_M_3,org.apache.commons.math3.analysis.function.SigmoidTest::testDerivativeLargeArguments,0,Modified,10,18,0.111111111,0.003871734,4323,0.055555556,0,0.111111111
24,C_4_M_1,org.apache.commons.math3.analysis.function.SincTest::testDerivativeZero,0,Modified,3,17,0.058823529,0.003249609,4282,0.117647059,0,0.058823529
24,C_4_M_2,org.apache.commons.math3.analysis.function.SincTest::testDerivatives1Dot2Unnormalized,0,New,8,23,0.304347826,0.010497273,4557,0.086956522,0,0.304347826
24,C_4_M_3,org.apache.commons.math3.analysis.function.SincTest::testDerivatives1Dot2Normalized,0,New,8,27,0.259259259,0.009548278,4772,0.074074074,0,0.259259259
24,C_5_M_1,org.apache.commons.math3.analysis.function.LogisticTest::testCompareDerivativeSigmoid,0,Modified,15,33,0.121212121,0.0045961,5133,0.03030303,0,0.121212121
24,C_6_M_1,org.apache.commons.math3.analysis.function.SqrtTest::testDerivativesHighOrder,0,New,8,16,0.0625,0.003449042,4247,0.0625,0,0.0625
24,C_7_M_1,org.apache.commons.math3.analysis.function.HarmonicOscillatorTest::testDerivative,0,Modified,29,27,0.222222222,0.006818638,4772,0.037037037,0,0.222222222
24,C_8_M_1,org.apache.commons.math3.analysis.function.GaussianTest::testDerivatives,0,New,9,18,0.111111111,0.003871734,4323,0.333333333,0,0.111111111
24,C_8_M_2,org.apache.commons.math3.analysis.function.GaussianTest::testDerivativeLargeArguments,0,Modified,10,19,0.157894737,0.007068569,4364,0.315789474,0,0.157894737
24,C_8_M_3,org.apache.commons.math3.analysis.function.GaussianTest::testDerivativesNaN,0,New,6,19,0.157894737,0.007068569,4364,0.315789474,0,0.157894737
24,C_9_M_1,org.apache.commons.math3.analysis.integration.LegendreGaussIntegratorTest::testSinFunction,0,Modified,16,39,0.538461538,0.020161401,5577,0,0,0.538461538
24,C_10_M_1,org.apache.commons.math3.analysis.integration.RombergIntegratorTest::testSinFunction,0,Modified,20,36,0.416666667,0.013649767,5344,0,0,0.416666667
24,C_10_M_2,org.apache.commons.math3.analysis.integration.RombergIntegratorTest::testParameters,0,Modified,17,17,0.470588235,0.008633076,4282,0,0,0.470588235
24,C_11_M_1,org.apache.commons.math3.analysis.integration.TrapezoidIntegratorTest::testSinFunction,0,Modified,20,34,0.411764706,0.013945941,5200,0,0,0.411764706
24,C_11_M_2,org.apache.commons.math3.analysis.integration.TrapezoidIntegratorTest::testParameters,0,Modified,17,17,0.470588235,0.008633076,4282,0,0,0.470588235
24,C_12_M_1,org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegratorTest::testSinFunction,0,Modified,16,59,0.338983051,0.013778996,7428,0,0,0.338983051
24,C_13_M_1,org.apache.commons.math3.analysis.integration.SimpsonIntegratorTest::testSinFunction,0,Modified,20,35,0.4,0.013723484,5270,0,0,0.4
24,C_13_M_2,org.apache.commons.math3.analysis.integration.SimpsonIntegratorTest::testParameters,0,Modified,17,17,0.470588235,0.008633076,4282,0,0,0.470588235
24,C_14_M_1,org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolatorTest::testSinFunction,0,Modified,24,23,0.260869565,0.009060502,4557,0,0,0.260869565
24,C_14_M_2,org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolatorTest::testExpm1Function,0,Modified,29,17,0.117647059,0.005286184,4282,0,0,0.117647059
24,C_15_M_1,org.apache.commons.math3.analysis.interpolation.NevilleInterpolatorTest::testSinFunction,0,Modified,24,21,0.285714286,0.009519167,4456,0,0,0.285714286
24,C_15_M_2,org.apache.commons.math3.analysis.interpolation.NevilleInterpolatorTest::testExpm1Function,0,Modified,29,15,0.133333333,0.005518346,4212,0,0,0.133333333
24,C_16_M_1,org.apache.commons.math3.analysis.solvers.MullerSolverTest::testSinFunction,0,Modified,16,44,0.590909091,0.016172482,6002,0.113636364,0,0.590909091
24,C_16_M_2,org.apache.commons.math3.analysis.solvers.MullerSolverTest::testExpm1Function,0,Modified,22,39,0.564102564,0.014478186,5577,0.128205128,0,0.564102564
24,C_16_M_3,org.apache.commons.math3.analysis.solvers.MullerSolverTest::testParameters,0,Modified,14,41,0.682926829,0.015666915,5744,0.097560976,0,0.682926829
24,C_17_M_1,org.apache.commons.math3.analysis.solvers.NewtonSolverTest::testSinZero,0,Modified,9,53,0.358490566,0.011806172,6837,0.113207547,0,0.358490566
24,C_18_M_1,org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolverTest::testSinZero,0,New,9,46,0.391304348,0.01281481,6180,0.130434783,0,0.391304348
24,C_18_M_2,org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolverTest::testQuinticZero,0,New,26,37,0.324324324,0.009382639,5420,0.135135135,0,0.324324324
24,C_20_M_1,org.apache.commons.math3.analysis.solvers.BrentSolverTest::testSinZero,0,Modified,10,41,0.707317073,0.015428966,5744,0.073170732,0,0.707317073
24,C_20_M_2,org.apache.commons.math3.analysis.solvers.BrentSolverTest::testRootEndpoints,0,Modified,11,34,0.794117647,0.016020192,5200,0.088235294,1,0.794117647
24,C_20_M_3,org.apache.commons.math3.analysis.solvers.BrentSolverTest::testBadEndpoints,0,Modified,18,33,0.909090909,0.017755436,5133,0.090909091,1,0.909090909
24,C_21_M_1,org.apache.commons.math3.analysis.solvers.BisectionSolverTest::testSinZero,0,Modified,8,32,0.65625,0.015156765,5068,0.09375,0,0.65625
24,C_21_M_2,org.apache.commons.math3.analysis.solvers.BisectionSolverTest::testMath369,0,Modified,4,31,0.677419355,0.015523915,5006,0.096774194,1,0.677419355
24,C_22_M_1,org.apache.commons.math3.analysis.solvers.RiddersSolverTest::testSinFunction,0,Modified,16,38,0.605263158,0.017236164,5497,0.078947368,0,0.605263158
24,C_22_M_2,org.apache.commons.math3.analysis.solvers.RiddersSolverTest::testExpm1Function,0,Modified,22,32,0.59375,0.015571693,5068,0.09375,0,0.59375
24,C_22_M_3,org.apache.commons.math3.analysis.solvers.RiddersSolverTest::testParameters,0,Modified,13,36,0.638888889,0.013739949,5344,0.083333333,0,0.638888889
24,C_23_M_1,org.apache.commons.math3.analysis.solvers.MullerSolver2Test::testSinFunction,0,Modified,16,35,0.657142857,0.018045583,5270,0.085714286,0,0.657142857
24,C_23_M_2,org.apache.commons.math3.analysis.solvers.MullerSolver2Test::testExpm1Function,0,Modified,22,29,0.655172414,0.016307205,4886,0.103448276,0,0.655172414
24,C_23_M_3,org.apache.commons.math3.analysis.solvers.MullerSolver2Test::testParameters,0,Modified,13,38,0.657894737,0.015973814,5497,0.078947368,0,0.657894737
24,C_24_M_1,org.apache.commons.math3.distribution.GammaDistributionTest::testMath753Shape8,0,New,2,37,0.648648649,0.021449441,5420,0,0,0.648648649
24,C_25_M_1,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testAxisAngle,0,Modified,20,35,0.6,0.012463945,5270,0,0,0.6
24,C_25_M_2,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testVectorOnePair,0,Modified,11,27,0.62962963,0.007898263,4772,0.037037037,0,0.62962963
24,C_25_M_3,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testVectorTwoPairs,0,Modified,27,37,0.567567568,0.007374031,5420,0.027027027,0,0.567567568
24,C_25_M_4,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testQuaternion,0,Modified,14,27,0.555555556,0.011506318,4772,0,0,0.555555556
24,C_25_M_5,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testCompose,0,Modified,12,19,0.736842105,0.013873542,4364,0,0,0.736842105
24,C_25_M_6,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testComposeInverse,0,Modified,12,20,0.7,0.013464542,4409,0,0,0.7
24,C_25_M_7,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testArray,0,Modified,19,17,0.705882353,0.014289626,4282,0,0,0.705882353
24,C_25_M_8,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testApplyInverseTo,0,Modified,26,22,0.590909091,0.01236138,4506,0,0,0.590909091
24,C_25_M_9,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testIssue639,0,Modified,8,18,0.666666667,0.006398526,4323,0.055555556,1,0.666666667
24,C_25_M_10,org.apache.commons.math3.geometry.euclidean.threed.RotationTest::testIssue801,0,Modified,10,24,0.583333333,0.005503661,4609,0.041666667,0,0.583333333
24,C_26_M_1,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testContains,0,Modified,5,17,0.764705882,0.007754395,4282,0.176470588,0,0.764705882
24,C_26_M_2,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testOffset,0,Modified,7,17,0.823529412,0.004534306,4282,0.176470588,0,0.823529412
24,C_26_M_3,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testPoint,0,Modified,3,18,0.722222222,0.007587507,4323,0.166666667,0,0.722222222
24,C_26_M_4,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testThreePoints,0,Modified,8,18,0.833333333,0.007665636,4323,0.166666667,0,0.833333333
24,C_26_M_5,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testRotate,0,Modified,18,33,0.787878788,0.012785941,5133,0.121212121,0,0.787878788
24,C_26_M_6,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testTranslate,0,Modified,17,25,0.72,0.006810555,4662,0.16,0,0.72
24,C_26_M_7,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testIntersection,0,Modified,7,32,0.78125,0.00635479,5068,0.125,0,0.78125
